C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.419989	-0.109796	-1.530440	0.996036	-1.296537	-0.423467	0.106547	1.529056	-0.995257	1.297678	0.561360	0.021084	-1.448865	1.117536	-1.174008	-0.314811	0.246686	1.667064	-0.874242	1.419965	-0.728945	-0.466577	-0.690172	-0.620379	-0.604870	-0.674662	-0.440728	-0.705681	-0.597115	-0.639766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024376	0.259684	-4.635446	0.271247	-0.054987	-0.226361	-2.422371	0.475866	8.927859	1.000000	0.000000	0.000000	0.000000	
0.401167	-0.128617	-1.549261	0.977214	-1.315359	-0.442289	0.087725	1.510234	-1.014078	1.278856	0.539640	0.005938	-1.473614	1.095937	-1.196818	-0.337409	0.231167	1.641619	-0.896688	1.396458	-0.868531	-0.644936	-0.930569	-0.930569	-0.794861	-0.876286	-0.661738	-0.829757	-0.829757	-0.775474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024376	0.259684	-4.635446	0.271247	-0.054987	-0.226361	-2.422371	0.475866	8.927859	1.000000	0.000000	0.000000	0.000000	
0.382512	-0.147272	-1.567916	0.958560	-1.334014	-0.460943	0.069071	1.491580	-1.032733	1.260201	0.539640	0.005938	-1.473614	1.095937	-1.196818	-0.337409	0.231167	1.641619	-0.896688	1.396458	-0.868531	-0.644936	-0.930569	-0.930569	-0.794861	-0.876286	-0.661738	-0.829757	-0.829757	-0.775474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029204	0.259081	-4.641804	0.351409	-0.036256	-0.336172	-1.529226	0.765211	9.621332	1.000000	0.000000	0.000000	0.000000	
0.364190	-0.165594	-1.586238	0.940238	-1.352336	-0.479265	0.050749	1.473258	-1.051055	1.241879	0.510621	-0.014024	-1.504632	1.066797	-1.225595	-0.365793	0.211992	1.611630	-0.924314	1.369256	-1.015871	-0.819417	-1.039135	-1.008116	-0.934446	-1.147701	-0.797446	-1.112805	-1.066277	-1.085664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034701	0.260639	-4.649097	0.346349	0.043461	-0.341143	-1.899875	1.098795	9.195683	1.000000	0.000000	0.000000	0.000000	
0.346364	-0.183421	-1.604065	0.922411	-1.370162	-0.497092	0.032922	1.455431	-1.068882	1.224053	0.484812	-0.033462	-1.530320	1.042412	-1.250192	-0.391117	0.192393	1.585246	-0.949487	1.343780	-1.074031	-0.806493	-0.868531	-0.984852	-0.926691	-0.880163	-0.798738	-0.915059	-0.853021	-0.822002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034701	0.260639	-4.649097	0.346349	0.043461	-0.341143	-1.899875	1.098795	9.195683	1.000000	0.000000	0.000000	0.000000	
0.329190	-0.200594	-1.621238	0.905238	-1.387336	-0.514265	0.015749	1.438258	-1.086055	1.206879	0.484812	-0.033462	-1.530320	1.042412	-1.250192	-0.391117	0.192393	1.585246	-0.949487	1.343780	-1.074031	-0.806493	-0.868531	-0.984852	-0.926691	-0.880163	-0.798738	-0.915059	-0.853021	-0.822002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038365	0.263317	-4.656137	0.275952	0.130191	-0.369550	-1.926179	-1.571074	9.621331	1.000000	0.000000	0.000000	0.000000	
0.312823	-0.216961	-1.637605	0.888871	-1.403703	-0.530632	-0.000618	1.421890	-1.102422	1.190512	0.456034	-0.057382	-1.561430	1.011756	-1.280696	-0.422529	0.167473	1.553046	-0.981051	1.311792	-1.186475	-0.949956	-1.116683	-1.128315	-0.973220	-1.139947	-0.938323	-1.023626	-0.953833	-1.147701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038365	0.263317	-4.656137	0.275952	0.130191	-0.369550	-1.926179	-1.571074	9.621331	1.000000	0.000000	0.000000	0.000000	
0.297407	-0.232377	-1.653021	0.873455	-1.419119	-0.546049	-0.016035	1.406474	-1.117838	1.175096	0.425773	-0.081272	-1.587299	0.984827	-1.306990	-0.450004	0.144148	1.526601	-1.004315	1.286831	-0.891795	-0.898257	-0.759964	-0.899550	-0.756087	-0.942201	-0.898257	-0.825880	-1.000361	-0.790983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044678	0.270230	-4.669075	0.263791	0.228373	-0.415001	-2.347045	1.270967	10.180892	1.000000	0.000000	0.000000	0.000000	
0.283079	-0.246705	-1.667350	0.859126	-1.433447	-0.560377	-0.030363	1.392146	-1.132166	1.160768	0.425773	-0.081272	-1.587299	0.984827	-1.306990	-0.450004	0.144148	1.526601	-1.004315	1.286831	-0.891795	-0.898257	-0.759964	-0.899550	-0.756087	-0.942201	-0.898257	-0.825880	-1.000361	-0.790983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.046647	0.276701	-4.677204	0.229436	0.303563	-0.423612	-2.008679	0.444779	7.698739	1.000000	0.000000	0.000000	0.000000	
0.269966	-0.259818	-1.680462	0.846013	-1.446560	-0.573490	-0.043476	1.379033	-1.145279	1.147655	0.399025	-0.105667	-1.615986	0.957079	-1.335494	-0.478176	0.120439	1.498308	-1.030972	1.259084	-1.058522	-1.010701	-0.965465	-1.089541	-1.019748	-1.000361	-1.010701	-1.070154	-1.085664	-1.035258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048624	0.283853	-4.686844	0.217807	0.290070	-0.501909	-2.629217	1.314011	10.073284	1.000000	0.000000	0.000000	0.000000	
0.258185	-0.271600	-1.692244	0.834232	-1.458341	-0.585271	-0.055257	1.367252	-1.157061	1.135874	0.373792	-0.127811	-1.637069	0.934269	-1.359273	-0.501955	0.098023	1.474862	-1.053631	1.235184	-0.930569	-0.973220	-0.697927	-0.829757	-0.856899	-1.019748	-0.934446	-0.860776	-0.961588	-0.949956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048624	0.283853	-4.686844	0.217807	0.290070	-0.501909	-2.629217	1.314011	10.073284	1.000000	0.000000	0.000000	0.000000	
0.247839	-0.281945	-1.702589	0.823887	-1.468686	-0.595616	-0.065602	1.356907	-1.167406	1.125528	0.373792	-0.127811	-1.637069	0.934269	-1.359273	-0.501955	0.098023	1.474862	-1.053631	1.235184	-0.930569	-0.973220	-0.697927	-0.829757	-0.856899	-1.019748	-0.934446	-0.860776	-0.961588	-0.949956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048773	0.291141	-4.696620	0.120779	0.334544	-0.483622	-3.454210	0.190107	10.549150	1.000000	0.000000	0.000000	0.000000	
0.239022	-0.290762	-1.711406	0.815070	-1.477504	-0.604433	-0.074419	1.348090	-1.176223	1.116711	0.349407	-0.151428	-1.662484	0.908400	-1.385476	-0.528218	0.072306	1.446993	-1.081257	1.207557	-1.112805	-0.960295	-0.825880	-1.139947	-0.926691	-0.930569	-0.951248	-0.887918	-0.918937	-0.775474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048924	0.297905	-4.706977	0.161348	0.309955	-0.535820	-3.486492	1.679877	9.780352	1.000000	0.000000	0.000000	0.000000	
0.231811	-0.297973	-1.718617	0.807859	-1.484714	-0.611644	-0.081630	1.340879	-1.183434	1.109500	0.324143	-0.175329	-1.682810	0.884560	-1.409073	-0.552209	0.049496	1.425577	-1.103431	1.184323	-0.818125	-0.887918	-0.659153	-0.787106	-0.678540	-0.794861	-0.854314	-0.717313	-0.798738	-0.709559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047567	0.303938	-4.717477	0.046033	0.303741	-0.482290	-3.246168	-0.486626	9.312857	1.000000	0.000000	0.000000	0.000000	
0.226271	-0.300000	-1.724157	0.802318	-1.490255	-0.617185	-0.087171	1.335338	-1.188974	1.103960	0.324143	-0.175329	-1.682810	0.884560	-1.409073	-0.552209	0.049496	1.425577	-1.103431	1.184323	-0.818125	-0.887918	-0.659153	-0.787106	-0.678540	-0.794861	-0.854314	-0.717313	-0.798738	-0.709559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045828	0.309440	-4.727019	0.053667	0.252874	-0.463826	-3.438667	0.055000	8.712644	1.000000	0.000000	0.000000	0.000000	
0.222450	-0.300000	-1.727979	0.798497	-1.494076	-0.621006	-0.090992	1.331517	-1.192796	1.100139	0.302424	-0.198098	-1.702984	0.861720	-1.430248	-0.574231	0.024989	1.403555	-1.125423	1.161453	-0.690172	-0.823295	-0.752210	-0.709559	-0.763842	-0.616502	-0.873701	-0.643643	-0.794861	-0.701804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045828	0.309440	-4.727019	0.053667	0.252874	-0.463826	-3.438667	0.055000	8.712644	1.000000	0.000000	0.000000	0.000000	
0.220382	-0.300000	-1.730047	0.796429	-1.496144	-0.623074	-0.093060	1.329449	-1.194863	1.098071	0.302424	-0.198098	-1.702984	0.861720	-1.430248	-0.574231	0.024989	1.403555	-1.125423	1.161453	-0.690172	-0.823295	-0.752210	-0.709559	-0.763842	-0.616502	-0.873701	-0.643643	-0.794861	-0.701804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043909	0.313855	-4.736392	0.018602	0.182389	-0.429915	-3.557035	0.625321	9.756439	1.000000	0.000000	0.000000	0.000000	
0.220086	-0.300000	-1.730343	0.796133	-1.496440	-0.623370	-0.093356	1.329153	-1.195160	1.097775	0.283189	-0.218778	-1.718312	0.844363	-1.446938	-0.591468	0.006895	1.389742	-1.139963	1.146610	-0.527322	-0.775474	-0.438143	-0.562219	-0.538954	-0.500181	-0.734115	-0.430388	-0.573851	-0.682417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041175	0.316982	-4.744289	-0.013888	0.078703	-0.367863	-3.694534	0.011956	9.023510	1.000000	0.000000	0.000000	0.000000	
0.221564	-0.300000	-1.728864	0.797611	-1.494962	-0.621892	-0.091878	1.330631	-1.193681	1.099253	0.270193	-0.235307	-1.731186	0.829489	-1.462266	-0.606129	-0.010805	1.376080	-1.154685	1.130798	-0.531200	-0.705681	-0.473039	-0.597115	-0.473039	-0.480794	-0.712144	-0.480794	-0.597115	-0.507935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038960	0.317603	-4.751678	0.013986	-0.030841	-0.346203	-3.811707	0.442388	9.916655	1.000000	0.000000	0.000000	0.000000	
0.224803	-0.300000	-1.725625	0.800851	-1.491723	-0.618652	-0.088638	1.333871	-1.190442	1.102492	0.270193	-0.235307	-1.731186	0.829489	-1.462266	-0.606129	-0.010805	1.376080	-1.154685	1.130798	-0.531200	-0.705681	-0.473039	-0.597115	-0.473039	-0.480794	-0.712144	-0.480794	-0.597115	-0.507935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038960	0.317603	-4.751678	0.013986	-0.030841	-0.346203	-3.811707	0.442388	9.916655	1.000000	0.000000	0.000000	0.000000	
0.229775	-0.300000	-1.720653	0.805823	-1.486751	-0.613680	-0.083666	1.338843	-1.185470	1.107464	0.258107	-0.249756	-1.741273	0.818070	-1.473202	-0.618427	-0.026052	1.365145	-1.166771	1.118953	-0.461407	-0.504058	-0.228765	-0.240397	-0.360595	-0.391614	-0.581605	-0.275293	-0.426511	-0.418756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036533	0.316511	-4.758374	-0.036348	-0.089608	-0.298000	-3.664643	0.560756	9.670353	1.000000	0.000000	0.000000	0.000000	
0.236435	-0.293349	-1.713993	0.812483	-1.480090	-0.607020	-0.077006	1.345503	-1.178810	1.114124	0.249867	-0.260914	-1.745514	0.812284	-1.481380	-0.624849	-0.037806	1.360601	-1.173526	1.111714	-0.317944	-0.431681	-0.108566	-0.228765	-0.317944	-0.162850	-0.491133	-0.120198	-0.209378	-0.240397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034230	0.313561	-4.763574	-0.031110	-0.185305	-0.207275	-3.645513	-0.038261	9.457529	1.000000	0.000000	0.000000	0.000000	
0.244725	-0.285060	-1.705703	0.820772	-1.471801	-0.598731	-0.068717	1.353792	-1.170520	1.122414	0.249867	-0.260914	-1.745514	0.812284	-1.481380	-0.624849	-0.037806	1.360601	-1.173526	1.111714	-0.317944	-0.431681	-0.108566	-0.228765	-0.317944	-0.162850	-0.491133	-0.120198	-0.209378	-0.240397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033055	0.308952	-4.766618	-0.012202	-0.262714	-0.107317	-3.329863	0.068152	9.531658	1.000000	0.000000	0.000000	0.000000	
0.254570	-0.275214	-1.695858	0.830617	-1.461956	-0.588886	-0.058872	1.363637	-1.160675	1.132259	0.246293	-0.269022	-1.745878	0.810375	-1.485651	-0.626576	-0.047105	1.360419	-1.176010	1.108533	-0.081425	-0.286925	0.027142	-0.058161	-0.116321	-0.007755	-0.336039	0.007755	-0.100812	-0.073670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033055	0.308952	-4.766618	-0.012202	-0.262714	-0.107317	-3.329863	0.068152	9.531658	1.000000	0.000000	0.000000	0.000000	
0.265883	-0.263901	-1.684545	0.841931	-1.450643	-0.577572	-0.047558	1.374951	-1.149362	1.143572	0.245930	-0.275807	-1.744605	0.810466	-1.486166	-0.626515	-0.052952	1.361934	-1.176768	1.108291	0.062038	-0.254614	0.100812	0.042651	0.054283	0.011632	-0.221010	0.112444	-0.019387	0.031019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032603	0.303221	-4.768385	0.018780	-0.308165	-0.057694	-3.113452	0.174564	9.420464	1.000000	0.000000	0.000000	0.000000	
0.278564	-0.251220	-1.671864	0.854612	-1.437962	-0.564891	-0.034877	1.387632	-1.136681	1.156253	0.245930	-0.275807	-1.744605	0.810466	-1.486166	-0.626515	-0.052952	1.361934	-1.176768	1.108291	0.062038	-0.254614	0.100812	0.042651	0.054283	0.011632	-0.221010	0.112444	-0.019387	0.031019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032763	0.296598	-4.768779	0.001913	-0.364535	0.022734	-2.657912	-0.340758	9.991981	1.000000	0.000000	0.000000	0.000000	
0.292501	-0.237284	-1.657928	0.868548	-1.424025	-0.550955	-0.020941	1.401568	-1.122745	1.170190	0.248595	-0.278533	-1.739698	0.813859	-1.483501	-0.623638	-0.054527	1.367780	-1.173950	1.112017	0.155095	-0.091764	0.236520	0.124076	0.077547	0.162850	-0.034896	0.275293	0.062038	0.217133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032763	0.296598	-4.768779	0.001913	-0.364535	0.022734	-2.657912	-0.340758	9.991981	1.000000	0.000000	0.000000	0.000000	
0.307569	-0.222216	-1.642860	0.883616	-1.408957	-0.535887	-0.005873	1.416636	-1.107677	1.185258	0.254290	-0.278766	-1.732731	0.819614	-1.477836	-0.618730	-0.054406	1.374959	-1.170527	1.117469	0.255906	0.010340	0.275293	0.228765	0.252029	0.224887	-0.027142	0.376105	0.267539	0.224887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032968	0.289309	-4.767886	0.006618	-0.357256	0.066853	-2.599326	-0.246302	9.395355	1.000000	0.000000	0.000000	0.000000	
0.323635	-0.206150	-1.626794	0.899682	-1.392891	-0.519821	0.010193	1.432702	-1.091611	1.201324	0.254290	-0.278766	-1.732731	0.819614	-1.477836	-0.618730	-0.054406	1.374959	-1.170527	1.117469	0.255906	0.010340	0.275293	0.228765	0.252029	0.224887	-0.027142	0.376105	0.267539	0.224887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034390	0.282102	-4.765799	0.032539	-0.329914	0.153584	-2.729651	0.356301	9.714592	1.000000	0.000000	0.000000	0.000000	
0.340556	-0.189229	-1.609873	0.916603	-1.375970	-0.502900	0.027114	1.449623	-1.074690	1.218245	0.264498	-0.275242	-1.719160	0.831761	-1.465386	-0.608916	-0.051013	1.389742	-1.159865	1.129525	0.492426	0.158972	0.604870	0.500181	0.562219	0.488549	0.153802	0.705681	0.600992	0.488549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035847	0.274906	-4.761765	-0.001194	-0.307810	0.218831	-2.301611	-0.932601	8.695905	1.000000	0.000000	0.000000	0.000000	
0.358182	-0.171603	-1.592247	0.934229	-1.358344	-0.485274	0.044740	1.467249	-1.057064	1.235871	0.278705	-0.269648	-1.705196	0.843939	-1.452754	-0.597405	-0.045631	1.405978	-1.148293	1.141400	0.604870	0.263661	0.550587	0.500181	0.465284	0.535077	0.226180	0.732823	0.515690	0.461407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035847	0.274906	-4.761765	-0.001194	-0.307810	0.218831	-2.301611	-0.932601	8.695905	1.000000	0.000000	0.000000	0.000000	
0.376356	-0.153428	-1.574072	0.952404	-1.340169	-0.467099	0.062915	1.485424	-1.038889	1.254045	0.278705	-0.269648	-1.705196	0.843939	-1.452754	-0.597405	-0.045631	1.405978	-1.148293	1.141400	0.604870	0.263661	0.550587	0.500181	0.465284	0.535077	0.226180	0.732823	0.515690	0.461407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037541	0.268533	-4.757452	0.020733	-0.264667	0.246794	-2.188025	0.615756	9.030684	1.000000	0.000000	0.000000	0.000000	
0.394918	-0.134866	-1.555510	0.970966	-1.321608	-0.448537	0.081477	1.503986	-1.020327	1.272607	0.296214	-0.259571	-1.684173	0.863417	-1.433065	-0.579381	-0.035524	1.429303	-1.129966	1.160877	0.744455	0.466577	0.783229	0.802616	0.740578	0.814248	0.439435	0.973220	0.775474	0.868531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038342	0.262985	-4.751608	-0.058363	-0.218772	0.328109	-2.040961	-0.375432	9.120358	1.000000	0.000000	0.000000	0.000000	
0.413703	-0.116081	-1.536726	0.989750	-1.302823	-0.429753	0.100261	1.522770	-1.001542	1.291392	0.316510	-0.247868	-1.663696	0.881016	-1.414526	-0.560539	-0.023518	1.451992	-1.112579	1.179507	0.825880	0.515690	0.771597	0.639766	0.915059	0.868531	0.529907	0.767719	0.639766	0.744455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039448	0.259047	-4.744676	0.023751	-0.180600	0.360334	-2.364980	-0.457931	9.513723	1.000000	0.000000	0.000000	0.000000	
0.432543	-0.097241	-1.517885	1.008591	-1.283983	-0.410912	0.119102	1.541610	-0.982702	1.310232	0.316510	-0.247868	-1.663696	0.881016	-1.414526	-0.560539	-0.023518	1.451992	-1.112579	1.179507	0.825880	0.515690	0.771597	0.639766	0.915059	0.868531	0.529907	0.767719	0.639766	0.744455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039448	0.259047	-4.744676	0.023751	-0.180600	0.360334	-2.364980	-0.457931	9.513723	1.000000	0.000000	0.000000	0.000000	
0.451272	-0.078512	-1.499156	1.027320	-1.265254	-0.392183	0.137830	1.560339	-0.963973	1.328961	0.339380	-0.231833	-1.637190	0.904917	-1.390323	-0.537851	-0.006847	1.479648	-1.089466	1.203498	1.015871	0.719898	1.159333	1.062399	0.938323	1.015871	0.769012	1.139947	1.035258	1.008116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040454	0.256203	-4.736246	-0.104880	-0.123519	0.449194	-1.524444	0.424453	8.936229	1.000000	0.000000	0.000000	0.000000	
0.469723	-0.060061	-1.480705	1.045771	-1.246803	-0.373732	0.156282	1.578791	-0.945522	1.347412	0.363886	-0.214819	-1.611805	0.927484	-1.366574	-0.514253	0.010853	1.504639	-1.066656	1.227308	0.980975	0.728945	0.895672	0.810370	0.802616	0.957710	0.705681	0.833634	0.849144	0.880163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040708	0.255302	-4.726982	-0.060405	-0.037322	0.448129	-1.604552	1.777920	7.866129	1.000000	0.000000	0.000000	0.000000	
0.487733	-0.042051	-1.462695	1.063781	-1.228793	-0.355722	0.174291	1.596800	-0.927512	1.365422	0.363886	-0.214819	-1.611805	0.927484	-1.366574	-0.514253	0.010853	1.504639	-1.066656	1.227308	0.980975	0.728945	0.895672	0.810370	0.802616	0.957710	0.705681	0.833634	0.849144	0.880163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041917	0.255935	-4.716323	-0.126540	0.049497	0.562290	-1.262598	0.379019	10.312412	1.000000	0.000000	0.000000	0.000000	
0.505141	-0.024643	-1.445287	1.081189	-1.211384	-0.338314	0.191700	1.614209	-0.910104	1.382830	0.390846	-0.193443	-1.581816	0.954535	-1.339129	-0.487566	0.032108	1.533629	-1.040211	1.254540	1.155456	0.886625	1.244636	1.221371	0.980975	1.128315	0.903427	1.093418	1.139947	1.089541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.041917	0.255935	-4.716323	-0.126540	0.049497	0.562290	-1.262598	0.379019	10.312412	1.000000	0.000000	0.000000	0.000000	
0.521794	-0.007990	-1.428634	1.097842	-1.194732	-0.321661	0.208353	1.630861	-0.893451	1.399483	0.418139	-0.171764	-1.555887	0.980162	-1.313533	-0.461242	0.053575	1.559922	-1.013161	1.280803	1.035258	0.841389	0.938323	0.938323	0.895672	1.015871	0.867238	0.829757	0.934446	0.833634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042048	0.258835	-4.704546	-0.121835	0.204227	0.554656	-1.379771	-0.328802	8.101670	1.000000	0.000000	0.000000	0.000000	
0.537543	0.007759	-1.412885	1.113591	-1.178983	-0.305912	0.224101	1.646610	-0.877702	1.415232	0.418139	-0.171764	-1.555887	0.980162	-1.313533	-0.461242	0.053575	1.559922	-1.013161	1.280803	1.035258	0.841389	0.938323	0.938323	0.895672	1.015871	0.867238	0.829757	0.934446	0.833634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043416	0.262916	-4.692653	-0.118639	0.273025	0.579157	-2.276503	0.384997	10.451107	1.000000	0.000000	0.000000	0.000000	
0.552248	0.022464	-1.398180	1.128296	-1.164277	-0.291207	0.238807	1.661316	-0.862997	1.429937	0.446068	-0.147692	-1.525867	1.009000	-1.284361	-0.432526	0.078091	1.588881	-0.985232	1.308581	1.124437	0.987437	1.240758	1.279532	1.074031	1.136069	1.002946	1.093418	1.167088	1.081786	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043147	0.269022	-4.679422	-0.193385	0.411421	0.624430	-2.882693	0.019130	9.571115	1.000000	0.000000	0.000000	0.000000	
0.565780	0.035996	-1.384648	1.141828	-1.150746	-0.277675	0.252339	1.674847	-0.849465	1.443469	0.472544	-0.125044	-1.501361	1.033264	-1.259764	-0.407232	0.100467	1.612933	-0.960423	1.332754	1.019748	0.960295	1.027503	0.996484	0.887918	1.008116	0.962880	0.853021	0.992607	0.938323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043854	0.275719	-4.666974	-0.121125	0.383280	0.579601	-2.601717	2.549109	8.929054	1.000000	0.000000	0.000000	0.000000	
0.578017	0.048233	-1.372411	1.154065	-1.138508	-0.265438	0.264576	1.687085	-0.837228	1.455706	0.472544	-0.125044	-1.501361	1.033264	-1.259764	-0.407232	0.100467	1.612933	-0.960423	1.332754	1.019748	0.960295	1.027503	0.996484	0.887918	1.008116	0.962880	0.853021	0.992607	0.938323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043854	0.275719	-4.666974	-0.121125	0.383280	0.579601	-2.601717	2.549109	8.929054	1.000000	0.000000	0.000000	0.000000	
0.588852	0.059068	-1.361576	1.164900	-1.127674	-0.254603	0.275411	1.697920	-0.826393	1.466541	0.497747	-0.100811	-1.473220	1.060284	-1.231896	-0.379424	0.126568	1.640286	-0.931524	1.361713	1.085664	0.987437	1.155456	1.128315	0.977097	1.077909	1.041720	1.066277	1.085664	0.938323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043434	0.282765	-4.653850	-0.223035	0.433437	0.626295	-3.089539	-0.212824	9.340356	1.000000	0.000000	0.000000	0.000000	
0.598188	0.068404	-1.352240	1.174236	-1.118338	-0.245267	0.284747	1.707255	-0.817057	1.475877	0.524918	-0.075688	-1.449229	1.083669	-1.207117	-0.354675	0.150136	1.661006	-0.908411	1.384644	0.922814	0.949956	0.818125	0.837512	0.767719	0.918937	0.925399	0.674662	0.973220	0.887918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043984	0.289997	-4.641475	-0.111626	0.354163	0.528557	-2.828889	1.278141	9.165792	1.000000	0.000000	0.000000	0.000000	
0.605942	0.076158	-1.344486	1.181990	-1.110584	-0.237513	0.292501	1.715009	-0.809303	1.483631	0.524918	-0.075688	-1.449229	1.083669	-1.207117	-0.354675	0.150136	1.661006	-0.908411	1.384644	0.922814	0.949956	0.818125	0.837512	0.767719	0.918937	0.925399	0.674662	0.973220	0.887918	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043617	0.297062	-4.630073	-0.249933	0.348127	0.551460	-2.905410	-0.004783	9.725352	1.000000	0.000000	0.000000	0.000000	
