C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.612198	0.082141	-1.338352	1.187458	-1.110235	-0.232197	0.298645	1.721477	-0.802866	1.489705	0.580837	-0.039994	-1.401822	1.135408	-1.161103	-0.297817	0.186082	1.716410	-0.856400	1.435353	1.011994	1.147701	0.872408	0.977097	1.112805	0.953833	1.217494	0.977097	0.953833	1.027503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.078694	0.271818	-4.528002	1.189772	0.395886	1.220623	-2.500087	-2.141395	10.008719	1.000000	0.000000	0.000000	0.000000	
0.602420	0.072363	-1.348129	1.177680	-1.120013	-0.241974	0.288868	1.711699	-0.812643	1.479927	0.602799	-0.015397	-1.385373	1.154038	-1.142050	-0.279370	0.210194	1.736463	-0.838013	1.456103	0.798738	0.961588	0.531200	0.740578	0.748332	0.628134	0.942201	0.713436	0.709559	0.775474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.044890	0.281692	-4.502621	1.457685	0.435390	1.241929	-3.148125	-0.240324	9.389377	1.000000	0.000000	0.000000	0.000000	
0.589005	0.058948	-1.361544	1.164265	-1.133427	-0.255389	0.275453	1.698285	-0.826058	1.466513	0.602799	-0.015397	-1.385373	1.154038	-1.142050	-0.279370	0.210194	1.736463	-0.838013	1.456103	0.798738	0.961588	0.531200	0.740578	0.748332	0.628134	0.942201	0.713436	0.709559	0.775474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.005939	0.289079	-4.477373	1.670827	0.293177	1.203135	-3.472145	-0.247498	10.573063	1.000000	0.000000	0.000000	0.000000	
0.572221	0.042164	-1.378328	1.147481	-1.150212	-0.272173	0.258669	1.681501	-0.842842	1.449728	0.615491	0.004222	-1.375771	1.165821	-1.128509	-0.269494	0.228723	1.747459	-0.825563	1.468159	0.449775	0.737993	0.356718	0.445898	0.515690	0.360595	0.713436	0.379982	0.496303	0.488549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035292	0.293284	-4.453209	1.694174	0.191089	1.113919	-3.396819	0.980426	10.629257	1.000000	0.000000	0.000000	0.000000	
0.552403	0.022346	-1.398147	1.127663	-1.170030	-0.291992	0.238850	1.661682	-0.862661	1.429910	0.615491	0.004222	-1.375771	1.165821	-1.128509	-0.269494	0.228723	1.747459	-0.825563	1.468159	0.449775	0.737993	0.356718	0.445898	0.515690	0.360595	0.713436	0.379982	0.496303	0.488549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035292	0.293284	-4.453209	1.694174	0.191089	1.113919	-3.396819	0.980426	10.629257	1.000000	0.000000	0.000000	0.000000	
0.529945	-0.000112	-1.420604	1.105205	-1.192488	-0.314449	0.216393	1.639225	-0.885118	1.407452	0.620277	0.018408	-1.372408	1.170153	-1.123269	-0.266677	0.244727	1.749792	-0.820625	1.473127	0.077547	0.594530	0.042651	0.143463	0.240397	0.124076	0.577728	-0.015509	0.108566	0.166727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074716	0.294531	-4.431324	1.633543	0.067429	0.996119	-3.288016	1.670312	10.220348	1.000000	0.000000	0.000000	0.000000	
0.505297	-0.024760	-1.445253	1.080557	-1.217136	-0.339098	0.191744	1.614576	-0.909767	1.382804	0.615703	0.026920	-1.377527	1.165246	-1.127116	-0.270221	0.252300	1.741249	-0.823685	1.469886	-0.193868	0.266246	-0.147340	-0.174482	-0.073670	-0.174482	0.254614	-0.395492	-0.069793	-0.085302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.112749	0.292543	-4.413021	1.638337	-0.038742	0.816533	-3.271277	1.566291	9.938177	1.000000	0.000000	0.000000	0.000000	
0.478949	-0.051108	-1.471601	1.054209	-1.243484	-0.365446	0.165396	1.588228	-0.936115	1.356456	0.615703	0.026920	-1.377527	1.165246	-1.127116	-0.270221	0.252300	1.741249	-0.823685	1.469886	-0.193868	0.266246	-0.147340	-0.174482	-0.073670	-0.174482	0.254614	-0.395492	-0.069793	-0.085302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147860	0.288613	-4.399390	1.520092	-0.099107	0.572854	-2.949649	4.993001	8.302538	1.000000	0.000000	0.000000	0.000000	
0.451428	-0.078629	-1.499122	1.026688	-1.271005	-0.392967	0.137875	1.560707	-0.963636	1.328935	0.600376	0.026355	-1.393401	1.150645	-1.140929	-0.284004	0.251553	1.718894	-0.839588	1.454740	-0.709559	-0.062038	-0.597115	-0.690172	-0.399369	-0.515690	-0.047821	-0.740578	-0.422633	-0.430388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.147860	0.288613	-4.399390	1.520092	-0.099107	0.572854	-2.949649	4.993001	8.302538	1.000000	0.000000	0.000000	0.000000	
0.423282	-0.106774	-1.527267	0.998543	-1.299150	-0.421112	0.109730	1.532562	-0.991781	1.300790	0.600376	0.026355	-1.393401	1.150645	-1.140929	-0.284004	0.251553	1.718894	-0.839588	1.454740	-0.709559	-0.062038	-0.597115	-0.690172	-0.399369	-0.515690	-0.047821	-0.740578	-0.422633	-0.430388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178722	0.284083	-4.390865	1.298340	-0.184861	0.363973	-2.632804	5.372020	9.254269	1.000000	0.000000	0.000000	0.000000	
0.395074	-0.134983	-1.555475	0.970334	-1.327358	-0.449320	0.081522	1.504354	-1.019989	1.272582	0.575203	0.020499	-1.414454	1.130137	-1.161225	-0.303209	0.246454	1.694963	-0.856188	1.437564	-0.814248	-0.241689	-0.542832	-0.624257	-0.535077	-0.562219	-0.201623	-0.787106	-0.581605	-0.593238	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202865	0.279418	-4.385283	1.047647	-0.236171	0.235165	-2.197590	3.444645	8.743731	1.000000	0.000000	0.000000	0.000000	
0.367366	-0.162691	-1.583183	0.942626	-1.355066	-0.477028	0.053814	1.476646	-1.047697	1.244874	0.543487	0.006312	-1.447532	1.100421	-1.190608	-0.331744	0.231964	1.658825	-0.884420	1.408544	-1.128315	-0.560926	-1.062399	-1.209739	-0.915059	-1.136069	-0.624257	-1.271777	-1.089541	-1.124437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.222341	0.276085	-4.384907	0.972635	-0.176960	-0.054409	-1.410858	4.728765	7.340047	1.000000	0.000000	0.000000	0.000000	
0.340711	-0.189346	-1.609838	0.915971	-1.381721	-0.503683	0.027159	1.449991	-1.074352	1.218219	0.543487	0.006312	-1.447532	1.100421	-1.190608	-0.331744	0.231964	1.658825	-0.884420	1.408544	-1.128315	-0.560926	-1.062399	-1.209739	-0.915059	-1.136069	-0.624257	-1.271777	-1.089541	-1.124437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.222341	0.276085	-4.384907	0.972635	-0.176960	-0.054409	-1.410858	4.728765	7.340047	1.000000	0.000000	0.000000	0.000000	
0.315641	-0.214416	-1.634908	0.890901	-1.406792	-0.528753	0.002088	1.424920	-1.099422	1.193148	0.503714	-0.015307	-1.488820	1.061920	-1.228958	-0.369700	0.209609	1.613175	-0.924284	1.368953	-1.694411	-0.887918	-1.454014	-1.434627	-1.419117	-1.446259	-0.920229	-1.644005	-1.574212	-1.364834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236805	0.274377	-4.391225	0.763044	-0.112867	-0.343984	-1.420423	6.014080	5.968645	1.000000	0.000000	0.000000	0.000000	
0.292656	-0.237401	-1.657894	0.867916	-1.429777	-0.551739	-0.020897	1.401935	-1.122408	1.170163	0.463577	-0.040116	-1.527352	1.026266	-1.264550	-0.406051	0.185618	1.574704	-0.958151	1.334238	-1.527684	-0.965465	-1.267900	-1.236881	-1.388098	-1.349325	-1.015871	-1.302796	-1.174843	-1.388098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.245422	0.274301	-4.400181	0.389758	-0.060935	-0.469507	-2.075635	4.262464	7.764500	1.000000	0.000000	0.000000	0.000000	
0.272214	-0.257843	-1.678335	0.847474	-1.450219	-0.572180	-0.041338	1.381493	-1.142849	1.149721	0.463577	-0.040116	-1.527352	1.026266	-1.264550	-0.406051	0.185618	1.574704	-0.958151	1.334238	-1.527684	-0.965465	-1.267900	-1.236881	-1.388098	-1.349325	-1.015871	-1.302796	-1.174843	-1.388098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.244595	0.276079	-4.412429	0.027923	0.003957	-0.700137	-2.809759	3.435080	7.093744	1.000000	0.000000	0.000000	0.000000	
0.254724	-0.275333	-1.695826	0.829984	-1.467709	-0.589671	-0.058829	1.364003	-1.160340	1.132231	0.422198	-0.069842	-1.571608	0.986129	-1.306172	-0.447369	0.154518	1.526086	-1.001195	1.289558	-1.609108	-1.147701	-1.578089	-1.706043	-1.461768	-1.581967	-1.163211	-1.581967	-1.345447	-1.302796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.244595	0.276079	-4.412429	0.027923	0.003957	-0.700137	-2.809759	3.435080	7.093744	1.000000	0.000000	0.000000	0.000000	
0.240534	-0.289523	-1.710015	0.815794	-1.481899	-0.603860	-0.073018	1.349814	-1.174529	1.118041	0.381244	-0.101528	-1.611745	0.948052	-1.344915	-0.487627	0.124488	1.491856	-1.034941	1.254328	-1.380344	-1.174843	-1.209739	-1.155456	-1.364834	-1.236881	-1.170966	-1.236881	-1.267900	-1.291164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229917	0.284374	-4.438279	-0.622509	0.145815	-0.952072	-2.633999	5.959080	8.566775	1.000000	0.000000	0.000000	0.000000	
0.229928	-0.300000	-1.720621	0.805188	-1.492505	-0.614466	-0.083625	1.339207	-1.185135	1.107435	0.381244	-0.101528	-1.611745	0.948052	-1.344915	-0.487627	0.124488	1.491856	-1.034941	1.254328	-1.380344	-1.174843	-1.209739	-1.155456	-1.364834	-1.236881	-1.170966	-1.236881	-1.267900	-1.291164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229917	0.284374	-4.438279	-0.622509	0.145815	-0.952072	-2.633999	5.959080	8.566775	1.000000	0.000000	0.000000	0.000000	
0.223117	-0.300000	-1.727432	0.798377	-1.499316	-0.621277	-0.090435	1.332397	-1.191946	1.100624	0.345560	-0.132213	-1.651791	0.913126	-1.382931	-0.525310	0.092631	1.454960	-1.070079	1.217554	-1.403608	-1.254975	-1.407485	-1.391976	-1.329938	-1.391976	-1.300211	-1.205862	-1.589722	-1.469523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195913	0.294001	-4.471593	-0.931525	0.052338	-1.235965	-3.095517	5.376802	10.194044	1.000000	0.000000	0.000000	0.000000	
0.220237	-0.300000	-1.730312	0.795497	-1.502195	-0.624157	-0.093315	1.329517	-1.194826	1.097744	0.316661	-0.160183	-1.683719	0.882894	-1.413405	-0.558025	0.063319	1.427607	-1.100402	1.186535	-1.194230	-1.128315	-1.128315	-1.105050	-1.015871	-1.287287	-1.124437	-0.829757	-1.264023	-1.035258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195913	0.294001	-4.471593	-0.931525	0.052338	-1.235965	-3.095517	5.376802	10.194044	1.000000	0.000000	0.000000	0.000000	
0.221346	-0.300000	-1.729203	0.796606	-1.501087	-0.623048	-0.092207	1.330625	-1.193717	1.098853	0.316661	-0.160183	-1.683719	0.882894	-1.413405	-0.558025	0.063319	1.427607	-1.100402	1.186535	-1.194230	-1.128315	-1.128315	-1.105050	-1.015871	-1.287287	-1.124437	-0.829757	-1.264023	-1.035258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.143985	0.301293	-4.512706	-1.480580	-0.037943	-1.345510	-3.787794	3.076387	8.886011	1.000000	0.000000	0.000000	0.000000	
0.226421	-0.300000	-1.724128	0.801681	-1.496012	-0.617973	-0.087131	1.335701	-1.188642	1.103928	0.290186	-0.187688	-1.712284	0.856268	-1.440638	-0.586197	0.035804	1.403222	-1.127452	1.158757	-0.969342	-1.111513	-1.077909	-1.062399	-1.070154	-1.011994	-1.182598	-0.926691	-1.128315	-1.008116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.143985	0.301293	-4.512706	-1.480580	-0.037943	-1.345510	-3.787794	3.076387	8.886011	1.000000	0.000000	0.000000	0.000000	
0.235361	-0.294695	-1.715188	0.810622	-1.487071	-0.609033	-0.078191	1.344641	-1.179702	1.112869	0.272526	-0.209841	-1.732519	0.836638	-1.460994	-0.607795	0.012802	1.386349	-1.147142	1.138280	-0.666908	-0.962880	-0.759964	-0.713436	-0.705681	-0.810370	-1.004239	-0.593238	-0.822002	-0.810370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103033	0.302541	-4.541638	-1.717246	-0.184594	-1.399039	-3.604861	2.602913	10.177305	1.000000	0.000000	0.000000	0.000000	
0.247989	-0.282068	-1.702561	0.823249	-1.474444	-0.596406	-0.065564	1.357268	-1.167075	1.125496	0.272526	-0.209841	-1.732519	0.836638	-1.460994	-0.607795	0.012802	1.386349	-1.147142	1.138280	-0.666908	-0.962880	-0.759964	-0.713436	-0.705681	-0.810370	-1.004239	-0.593238	-0.822002	-0.810370	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.057279	0.299652	-4.570228	-1.912899	-0.309674	-1.311421	-3.616817	1.143034	10.622084	1.000000	0.000000	0.000000	0.000000	
0.264050	-0.266006	-1.686499	0.839311	-1.458382	-0.580344	-0.049502	1.373330	-1.151013	1.141558	0.261651	-0.228491	-1.745726	0.822825	-1.474050	-0.621578	-0.008261	1.374384	-1.161894	1.123467	-0.399369	-0.792276	-0.391614	-0.476916	-0.507935	-0.418756	-0.747040	-0.434265	-0.469162	-0.426511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010316	0.292776	-4.596736	-1.955599	-0.430227	-1.216347	-3.352580	-0.080108	10.568280	1.000000	0.000000	0.000000	0.000000	
0.283227	-0.246830	-1.667323	0.858487	-1.439206	-0.561168	-0.030326	1.392506	-1.131837	1.160734	0.256653	-0.244374	-1.751148	0.817888	-1.482471	-0.626152	-0.023134	1.368749	-1.168286	1.116682	-0.104689	-0.559634	-0.112444	-0.089180	-0.279171	-0.003877	-0.579021	-0.135708	-0.155095	-0.244274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010316	0.292776	-4.596736	-1.955599	-0.430227	-1.216347	-3.352580	-0.080108	10.568280	1.000000	0.000000	0.000000	0.000000	
0.305135	-0.224922	-1.645415	0.880395	-1.417298	-0.539260	-0.008418	1.414414	-1.109929	1.182642	0.256653	-0.244374	-1.751148	0.817888	-1.482471	-0.626152	-0.023134	1.368749	-1.168286	1.116682	-0.104689	-0.559634	-0.112444	-0.089180	-0.279171	-0.003877	-0.579021	-0.135708	-0.155095	-0.244274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034848	0.282073	-4.619949	-1.905798	-0.553265	-1.046259	-3.131387	-2.048135	10.268174	1.000000	0.000000	0.000000	0.000000	
0.329338	-0.200719	-1.621212	0.904598	-1.393095	-0.515057	0.015785	1.438617	-1.085726	1.206845	0.258955	-0.253482	-1.745726	0.821220	-1.481532	-0.621760	-0.031515	1.370628	-1.166741	1.118348	0.124076	-0.330869	0.221010	0.065915	0.031019	0.244274	-0.298557	0.027142	0.120198	0.089180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077163	0.268569	-4.638455	-1.812587	-0.673906	-0.859838	-2.472588	-2.144982	9.366659	1.000000	0.000000	0.000000	0.000000	
0.355352	-0.174705	-1.595197	0.930612	-1.367081	-0.489042	0.041800	1.464631	-1.059711	1.232859	0.258955	-0.253482	-1.745726	0.821220	-1.481532	-0.621760	-0.031515	1.370628	-1.166741	1.118348	0.124076	-0.330869	0.221010	0.065915	0.031019	0.244274	-0.298557	0.027142	0.120198	0.089180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114721	0.253782	-4.652532	-1.603707	-0.688819	-0.679364	-1.683464	-2.551500	8.993620	1.000000	0.000000	0.000000	0.000000	
0.382659	-0.147398	-1.567890	0.957919	-1.339774	-0.461735	0.069107	1.491939	-1.032404	1.260166	0.266437	-0.257622	-1.735487	0.827369	-1.475807	-0.613126	-0.034696	1.376777	-1.161107	1.125133	0.279171	-0.108566	0.383860	0.302435	0.170604	0.422633	-0.086595	0.279171	0.314067	0.224887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114721	0.253782	-4.652532	-1.603707	-0.688819	-0.679364	-1.683464	-2.551500	8.993620	1.000000	0.000000	0.000000	0.000000	
0.410714	-0.119343	-1.539835	0.985974	-1.311719	-0.433680	0.097161	1.519993	-1.004349	1.288221	0.283764	-0.254522	-1.712193	0.845938	-1.457116	-0.593982	-0.030818	1.397254	-1.144052	1.142642	0.806493	0.158972	0.949956	0.872408	0.666908	0.938323	0.217133	0.728945	1.081786	0.744455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.146462	0.240035	-4.661016	-1.442230	-0.633337	-0.392808	-1.003144	-3.427906	9.298508	1.000000	0.000000	0.000000	0.000000	
0.438957	-0.091100	-1.511593	1.014217	-1.283476	-0.405437	0.125404	1.548236	-0.976107	1.316464	0.313208	-0.242587	-1.678266	0.876957	-1.427521	-0.562084	-0.017965	1.431211	-1.113942	1.171995	1.244636	0.572558	1.302796	1.260145	1.085664	1.508297	0.579021	1.167088	1.380344	1.167088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173720	0.227880	-4.663313	-1.340054	-0.546252	-0.130221	-1.164555	-4.439419	9.567528	1.000000	0.000000	0.000000	0.000000	
0.466825	-0.063232	-1.483725	1.042085	-1.255608	-0.377570	0.153272	1.576104	-0.948239	1.344332	0.313208	-0.242587	-1.678266	0.876957	-1.427521	-0.562084	-0.017965	1.431211	-1.113942	1.171995	1.244636	0.572558	1.302796	1.260145	1.085664	1.508297	0.579021	1.167088	1.380344	1.167088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.196456	0.218289	-4.660877	-1.089273	-0.405370	0.091532	-0.816624	-6.338099	7.562436	1.000000	0.000000	0.000000	0.000000	
0.493761	-0.036296	-1.456789	1.069021	-1.228672	-0.350634	0.180208	1.603040	-0.921303	1.371268	0.343651	-0.226754	-1.643612	0.905371	-1.397744	-0.529763	-0.001809	1.464108	-1.085619	1.200923	1.283409	0.652691	1.287287	1.198107	1.008116	1.364834	0.703096	1.174843	1.128315	1.120560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.196456	0.218289	-4.660877	-1.089273	-0.405370	0.091532	-0.816624	-6.338099	7.562436	1.000000	0.000000	0.000000	0.000000	
0.519228	-0.010829	-1.431322	1.094488	-1.203205	-0.325166	0.205675	1.628507	-0.895836	1.396735	0.372459	-0.208478	-1.609049	0.933512	-1.368210	-0.497290	0.016811	1.496915	-1.057781	1.231246	1.085664	0.771597	1.372589	1.174843	1.112805	1.205862	0.781936	1.194230	0.977097	1.058522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.211481	0.212577	-4.656474	-0.654911	-0.239278	0.228418	-0.338367	-5.685278	6.381142	1.000000	0.000000	0.000000	0.000000	
0.542718	0.012661	-1.407831	1.117978	-1.179715	-0.301676	0.229165	1.651997	-0.872346	1.420225	0.372459	-0.208478	-1.609049	0.933512	-1.368210	-0.497290	0.016811	1.496915	-1.057781	1.231246	1.085664	0.771597	1.372589	1.174843	1.112805	1.205862	0.781936	1.194230	0.977097	1.058522	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.218790	0.211699	-4.649263	-0.324502	-0.001014	0.474938	-1.068904	-3.846380	6.730269	1.000000	0.000000	0.000000	0.000000	
0.563762	0.033705	-1.386787	1.139022	-1.158671	-0.280632	0.250210	1.673042	-0.851301	1.441269	0.409355	-0.182771	-1.566307	0.972437	-1.329284	-0.457971	0.043346	1.539869	-1.020158	1.270777	1.485033	1.076616	1.624618	1.477278	1.360957	1.488910	1.103758	1.426872	1.481155	1.628495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.220740	0.215599	-4.636998	-0.079846	0.145726	0.752173	-0.206846	-5.289520	7.373525	1.000000	0.000000	0.000000	0.000000	
0.581941	0.051884	-1.368609	1.157201	-1.140492	-0.262454	0.268388	1.691220	-0.833123	1.459448	0.448037	-0.155397	-1.530775	1.005183	-1.294691	-0.424589	0.068903	1.576128	-0.986655	1.304552	1.368711	1.155456	1.388098	1.244636	1.295042	1.380344	1.110220	1.271777	1.326061	1.287287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.220740	0.215599	-4.636998	-0.079846	0.145726	0.752173	-0.206846	-5.289520	7.373525	1.000000	0.000000	0.000000	0.000000	
0.596891	0.066834	-1.353659	1.172151	-1.125542	-0.247504	0.283338	1.706170	-0.818173	1.474398	0.448037	-0.155397	-1.530775	1.005183	-1.294691	-0.424589	0.068903	1.576128	-0.986655	1.304552	1.368711	1.155456	1.388098	1.244636	1.295042	1.380344	1.110220	1.271777	1.326061	1.287287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.213953	0.224148	-4.621566	0.372980	0.277908	0.901843	-1.608139	-4.634309	7.053092	1.000000	0.000000	0.000000	0.000000	
0.608314	0.078257	-1.342235	1.183574	-1.114119	-0.236080	0.294762	1.717593	-0.806749	1.485821	0.486023	-0.124075	-1.489941	1.045350	-1.254554	-0.384604	0.100386	1.619233	-0.946943	1.344265	1.597476	1.253683	1.473400	1.667269	1.535438	1.574212	1.238173	1.570335	1.519929	1.690533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.197706	0.235319	-4.600769	0.674983	0.351766	1.215918	-0.926623	-4.949958	9.219596	1.000000	0.000000	0.000000	0.000000	
0.615983	0.085926	-1.334567	1.191243	-1.106450	-0.228412	0.300000	1.725262	-0.799081	1.493490	0.486023	-0.124075	-1.489941	1.045350	-1.254554	-0.384604	0.100386	1.619233	-0.946943	1.344265	1.597476	1.253683	1.473400	1.667269	1.535438	1.574212	1.238173	1.570335	1.519929	1.690533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173357	0.250071	-4.576590	1.051908	0.526026	1.292706	-2.165308	-3.073996	7.882868	1.000000	0.000000	0.000000	0.000000	
0.619744	0.089687	-1.330806	1.195004	-1.102689	-0.224651	0.300000	1.729023	-0.795320	1.497251	0.523040	-0.095651	-1.459195	1.077429	-1.221930	-0.352040	0.129567	1.654493	-0.913500	1.378162	1.422995	1.260145	1.097296	1.205862	1.333815	1.244636	1.212324	1.252390	1.213617	1.248513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173357	0.250071	-4.576590	1.051908	0.526026	1.292706	-2.165308	-3.073996	7.882868	1.000000	0.000000	0.000000	0.000000	
0.619522	0.089465	-1.331028	1.194782	-1.102911	-0.224872	0.300000	1.728801	-0.795541	1.497029	0.556573	-0.064531	-1.427721	1.109963	-1.187851	-0.320082	0.160869	1.688239	-0.880300	1.411543	1.333815	1.244636	1.229126	1.256268	1.256268	1.178720	1.260145	1.201985	1.256268	1.201985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.140748	0.264639	-4.550435	1.390219	0.500637	1.419473	-1.962049	-3.944423	9.873611	1.000000	0.000000	0.000000	0.000000	
0.615322	0.085265	-1.335227	1.190582	-1.107111	-0.229072	0.300000	1.724601	-0.799742	1.492829	0.556573	-0.064531	-1.427721	1.109963	-1.187851	-0.320082	0.160869	1.688239	-0.880300	1.411543	1.333815	1.244636	1.229126	1.256268	1.256268	1.178720	1.260145	1.201985	1.256268	1.201985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.100634	0.279525	-4.520724	1.683788	0.591540	1.532835	-2.914975	-2.852802	9.591440	1.000000	0.000000	0.000000	0.000000	
0.607227	0.077171	-1.343322	1.182487	-1.115205	-0.237167	0.293675	1.716507	-0.807836	1.484735	0.586775	-0.036127	-1.402640	1.137650	-1.158892	-0.294516	0.187667	1.718470	-0.853431	1.437988	1.167088	1.180013	0.965465	1.035258	0.980975	1.074031	1.165796	1.058522	1.155456	1.124437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055429	0.292074	-4.489758	1.933326	0.477201	1.518010	-3.634752	-1.482596	9.789917	1.000000	0.000000	0.000000	0.000000	
0.595400	0.065343	-1.355150	1.170660	-1.127033	-0.248994	0.281847	1.704679	-0.819664	1.472907	0.606676	-0.013004	-1.385767	1.156067	-1.139808	-0.277037	0.211073	1.738644	-0.833863	1.458708	0.709559	0.982267	0.694049	0.666908	0.845267	0.643643	0.983559	0.608747	0.597115	0.674662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055429	0.292074	-4.489758	1.933326	0.477201	1.518010	-3.634752	-1.482596	9.789917	1.000000	0.000000	0.000000	0.000000	
