C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	P_l_hyaw	P_l_hrol	P_l_hpit	P_l_knee	P_l_apit	P_r_hyaw	P_r_hrol	P_r_hpit	P_r_knee	P_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	T_l_hyaw	T_l_hrol	T_l_hpit	T_l_knee	T_l_apit	T_r_hyaw	T_r_hrol	T_r_hpit	T_r_knee	T_r_apit	rol	pit	yaw	rol_rate	pit_rate	yaw_rate	x_acc	y_acc	z_acc	w_quat	x_quat	y_quat	z_quat	
0.469942	-0.060378	-1.480638	1.043960	-1.252552	-0.374513	0.156328	1.578827	-0.945152	1.347419	0.296396	-0.231571	-1.683355	0.862811	-1.437124	-0.584046	-0.005575	1.429515	-1.128603	1.160696	0.686294	0.213255	0.992607	0.748332	0.802616	0.926691	0.193868	1.225249	0.775474	0.856899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.121893	0.283145	-4.285513	-0.583450	-0.168882	-0.196888	-2.161721	1.141838	7.754934	1.000000	0.000000	0.000000	0.000000	
0.505359	-0.024960	-1.445220	1.079378	-1.217134	-0.339096	0.191746	1.614245	-0.909734	1.382836	0.296396	-0.231571	-1.683355	0.862811	-1.437124	-0.584046	-0.005575	1.429515	-1.128603	1.160696	0.686294	0.213255	0.992607	0.748332	0.802616	0.926691	0.193868	1.225249	0.775474	0.856899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107646	0.279312	-4.290525	-0.716519	-0.177137	-0.183129	-3.040518	2.178460	8.946989	1.000000	0.000000	0.000000	0.000000	
0.537760	0.007441	-1.412819	1.111779	-1.184733	-0.306695	0.224147	1.646646	-0.877333	1.415237	0.330535	-0.215587	-1.636796	0.900282	-1.399653	-0.547575	0.011075	1.478891	-1.090799	1.198954	1.469523	0.705681	1.981336	1.690533	1.194230	1.585844	0.732823	1.771958	1.880524	1.395853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086480	0.275072	-4.292219	-1.196687	-0.221080	0.014389	-1.999114	0.887166	9.296118	1.000000	0.000000	0.000000	0.000000	
0.565997	0.035677	-1.384583	1.140015	-1.156497	-0.278458	0.252383	1.674882	-0.849097	1.443473	0.330535	-0.215587	-1.636796	0.900282	-1.399653	-0.547575	0.011075	1.478891	-1.090799	1.198954	1.469523	0.705681	1.981336	1.690533	1.194230	1.585844	0.732823	1.771958	1.880524	1.395853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060350	0.271870	-4.292408	-1.285992	-0.201816	-0.008070	-2.617260	3.331059	8.272648	1.000000	0.000000	0.000000	0.000000	
0.589068	0.058748	-1.361512	1.163086	-1.133426	-0.255387	0.275455	1.697953	-0.826026	1.466545	0.370823	-0.194857	-1.592146	0.935784	-1.362303	-0.508680	0.032027	1.522966	-1.053722	1.237880	1.667269	0.944786	1.609108	1.329938	1.488910	1.644005	0.937031	1.601354	1.391976	1.450136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060350	0.271870	-4.292408	-1.285992	-0.201816	-0.008070	-2.617260	3.331059	8.272648	1.000000	0.000000	0.000000	0.000000	
0.606157	0.075837	-1.344423	1.180175	-1.116337	-0.238298	0.292543	1.715042	-0.808937	1.483634	0.422319	-0.162071	-1.532531	0.986947	-1.309383	-0.455669	0.065621	1.581217	-1.003649	1.288285	2.066638	1.320891	2.062761	2.062761	1.783590	1.946440	1.340277	1.934808	2.349686	1.833996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031839	0.269260	-4.290389	-1.544851	-0.166396	0.209599	-1.841289	0.932601	11.420773	1.000000	0.000000	0.000000	0.000000	
0.616658	0.086338	-1.333922	1.190676	-1.105836	-0.227797	0.300000	1.725543	-0.798436	1.494135	0.422319	-0.162071	-1.532531	0.986947	-1.309383	-0.455669	0.065621	1.581217	-1.003649	1.288285	2.066638	1.320891	2.062761	2.062761	1.783590	1.946440	1.340277	1.934808	2.349686	1.833996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001192	0.269951	-4.284372	-1.602641	0.041419	0.343378	-1.505313	-1.029448	8.096888	1.000000	0.000000	0.000000	0.000000	
0.620199	0.089880	-1.330381	1.194217	-1.102294	-0.224256	0.300000	1.729085	-0.794895	1.497676	0.477390	-0.126518	-1.477128	1.038262	-1.256735	-0.401325	0.102698	1.637015	-0.949639	1.342629	2.229488	1.583259	2.031742	2.128676	1.958072	2.345809	1.522514	1.907666	2.186836	1.950317	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028738	0.271862	-4.276750	-1.533044	0.170494	0.357582	-1.780311	-2.981931	8.167431	1.000000	0.000000	0.000000	0.000000	
0.616655	0.086336	-1.333925	1.190673	-1.105838	-0.227800	0.300000	1.725541	-0.798439	1.494132	0.524827	-0.090804	-1.431447	1.080731	-1.211994	-0.353524	0.136323	1.676909	-0.908472	1.385220	1.853383	1.422995	1.473400	1.391976	1.756449	1.760326	1.379051	1.322183	1.616863	1.709920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028738	0.271862	-4.276750	-1.533044	0.170494	0.357582	-1.780311	-2.981931	8.167431	1.000000	0.000000	0.000000	0.000000	
0.606152	0.075832	-1.344428	1.180170	-1.116342	-0.238303	0.292539	1.715037	-0.808942	1.483629	0.524827	-0.090804	-1.431447	1.080731	-1.211994	-0.353524	0.136323	1.676909	-0.908472	1.385220	1.853383	1.422995	1.473400	1.391976	1.756449	1.760326	1.379051	1.322183	1.616863	1.709920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052390	0.276759	-4.269887	-1.178577	0.307735	0.335122	-2.498892	-1.499335	9.693069	1.000000	0.000000	0.000000	0.000000	
0.589061	0.058741	-1.361519	1.163079	-1.133433	-0.255394	0.275448	1.697946	-0.826033	1.466538	0.562450	-0.057847	-1.397823	1.116021	-1.175462	-0.313327	0.169876	1.712290	-0.869971	1.424266	1.508297	1.328645	1.108928	1.527684	1.434627	1.395853	1.298919	1.081786	1.368711	1.329938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.070943	0.283584	-4.262404	-0.906491	0.363218	0.385722	-2.861171	-2.931714	8.637319	1.000000	0.000000	0.000000	0.000000	
0.565988	0.035668	-1.384592	1.140006	-1.156506	-0.278468	0.252374	1.674873	-0.849106	1.443465	0.591318	-0.028383	-1.377679	1.142224	-1.148563	-0.285398	0.196048	1.730920	-0.847161	1.449166	1.066277	1.093418	0.542832	0.918937	0.884040	1.000361	1.092126	0.628134	0.880163	1.011994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082158	0.290725	-4.254858	-0.521576	0.300989	0.384036	-3.022583	-3.126604	8.946989	1.000000	0.000000	0.000000	0.000000	
0.537750	0.007430	-1.412830	1.111768	-1.184744	-0.306705	0.224137	1.646635	-0.877344	1.415227	0.591318	-0.028383	-1.377679	1.142224	-1.148563	-0.285398	0.196048	1.730920	-0.847161	1.449166	1.066277	1.093418	0.542832	0.918937	0.884040	1.000361	1.092126	0.628134	0.880163	1.011994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.082158	0.290725	-4.254858	-0.521576	0.300989	0.384036	-3.022583	-3.126604	8.946989	1.000000	0.000000	0.000000	0.000000	
0.505348	-0.024972	-1.445232	1.079366	-1.217146	-0.339108	0.191734	1.614233	-0.909746	1.382824	0.603980	-0.008794	-1.375437	1.153674	-1.136870	-0.272887	0.215869	1.734070	-0.836074	1.461131	0.430388	0.737993	-0.019387	0.379982	0.496303	0.345086	0.769012	0.027142	0.317944	0.411001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084595	0.296539	-4.247388	-0.081533	0.232279	0.379153	-3.060844	-2.834867	9.659592	1.000000	0.000000	0.000000	0.000000	
0.469929	-0.060391	-1.480651	1.043947	-1.252564	-0.374526	0.156316	1.578815	-0.945165	1.347406	0.606192	0.002828	-1.382829	1.156067	-1.135870	-0.271978	0.228057	1.727043	-0.834529	1.461889	0.093057	0.467869	-0.317944	-0.038774	0.000000	-0.042651	0.505351	-0.286925	-0.015509	0.015509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.080245	0.300517	-4.239771	0.218517	0.139956	0.385634	-3.223451	-4.263659	9.971655	1.000000	0.000000	0.000000	0.000000	
0.432749	-0.097571	-1.517831	1.006767	-1.289745	-0.411707	0.119135	1.541634	-0.982345	1.310225	0.606192	0.002828	-1.382829	1.156067	-1.135870	-0.271978	0.228057	1.727043	-0.834529	1.461889	0.093057	0.467869	-0.317944	-0.038774	0.000000	-0.042651	0.505351	-0.286925	-0.015509	0.015509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068429	0.302415	-4.232710	0.714309	0.090776	0.307603	-3.916924	-1.554335	7.910368	1.000000	0.000000	0.000000	0.000000	
0.395124	-0.135196	-1.555456	0.969142	-1.327370	-0.449332	0.081510	1.504009	-1.019970	1.272600	0.593469	0.003212	-1.410213	1.140376	-1.152652	-0.286185	0.228774	1.701658	-0.849615	1.447015	-0.573851	-0.010340	-1.085664	-0.973220	-0.686294	-0.569973	-0.018094	-0.988729	-0.713436	-0.670785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068429	0.302415	-4.232710	0.714309	0.090776	0.307603	-3.916924	-1.554335	7.910368	1.000000	0.000000	0.000000	0.000000	
0.358387	-0.171933	-1.592193	0.932405	-1.364106	-0.486068	0.044774	1.467273	-1.056707	1.235864	0.570265	-0.003331	-1.443079	1.117233	-1.175795	-0.309419	0.222675	1.669094	-0.871667	1.422964	-1.066277	-0.276586	-1.077909	-0.771597	-0.818125	-0.957710	-0.250737	-1.085664	-0.705681	-0.779351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.048429	0.301378	-4.226934	0.960473	-0.111180	0.274402	-4.152465	-1.021078	10.495346	1.000000	0.000000	0.000000	0.000000	
0.323840	-0.206479	-1.626740	0.897858	-1.398653	-0.520615	0.010227	1.432726	-1.091254	1.201317	0.570265	-0.003331	-1.443079	1.117233	-1.175795	-0.309419	0.222675	1.669094	-0.871667	1.422964	-1.066277	-0.276586	-1.077909	-0.771597	-0.818125	-0.957710	-0.250737	-1.085664	-0.705681	-0.779351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024818	0.298275	-4.221440	1.229098	-0.206699	0.243865	-2.418784	-3.786598	8.266668	1.000000	0.000000	0.000000	0.000000	
0.292707	-0.237613	-1.657873	0.866725	-1.429787	-0.551748	-0.020906	1.401592	-1.122387	1.170184	0.529280	-0.022667	-1.493273	1.074975	-1.217356	-0.349132	0.203853	1.618749	-0.911259	1.381494	-1.523806	-0.792276	-1.977458	-1.706043	-1.329938	-1.345447	-0.761257	-1.826241	-1.616863	-1.415240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006163	0.294462	-4.218662	1.586405	-0.278781	0.082211	-3.539100	1.138251	10.337521	1.000000	0.000000	0.000000	0.000000	
0.266090	-0.264229	-1.684490	0.840108	-1.456403	-0.578365	-0.047523	1.374976	-1.149004	1.143567	0.529280	-0.022667	-1.493273	1.074975	-1.217356	-0.349132	0.203853	1.618749	-0.911259	1.381494	-1.523806	-0.792276	-1.977458	-1.706043	-1.329938	-1.345447	-0.761257	-1.826241	-1.616863	-1.415240	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006163	0.294462	-4.218662	1.586405	-0.278781	0.082211	-3.539100	1.138251	10.337521	1.000000	0.000000	0.000000	0.000000	
0.244933	-0.285387	-1.705647	0.818951	-1.477561	-0.599522	-0.068680	1.353818	-1.170161	1.122410	0.485054	-0.047477	-1.541195	1.033778	-1.259825	-0.394176	0.178085	1.570009	-0.950699	1.339297	-1.686656	-0.969342	-1.508297	-1.337693	-1.422995	-1.492787	-0.909889	-1.465646	-1.372589	-1.395853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.037430	0.290342	-4.217010	1.525685	-0.215487	0.036582	-1.884332	2.257372	9.852091	1.000000	0.000000	0.000000	0.000000	
0.229985	-0.300000	-1.720595	0.804003	-1.492509	-0.614471	-0.083629	1.338870	-1.185109	1.107461	0.432013	-0.082898	-1.596569	0.982888	-1.310443	-0.444642	0.146662	1.515787	-1.000044	1.287861	-1.845628	-1.304089	-1.938685	-2.120921	-1.624618	-1.810732	-1.265315	-1.775835	-1.857260	-1.612986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069958	0.287086	-4.218420	1.722137	-0.077624	-0.130664	-2.839650	0.975644	9.760026	1.000000	0.000000	0.000000	0.000000	
0.221775	-0.300000	-1.728805	0.795793	-1.500719	-0.622680	-0.091838	1.330660	-1.193319	1.099252	0.432013	-0.082898	-1.596569	0.982888	-1.310443	-0.444642	0.146662	1.515787	-1.000044	1.287861	-1.845628	-1.304089	-1.938685	-2.120921	-1.624618	-1.810732	-1.265315	-1.775835	-1.857260	-1.612986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.069958	0.287086	-4.218420	1.722137	-0.077624	-0.130664	-2.839650	0.975644	9.760026	1.000000	0.000000	0.000000	0.000000	
0.220594	-0.300000	-1.729985	0.794613	-1.501899	-0.623861	-0.093019	1.329480	-1.194499	1.098071	0.374700	-0.119784	-1.648943	0.931604	-1.363211	-0.498078	0.109423	1.462291	-1.050359	1.237274	-2.058883	-1.501835	-1.857260	-1.822364	-1.868892	-2.070515	-1.504419	-1.857260	-2.070515	-1.915421	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101759	0.285496	-4.223534	1.608598	0.001827	-0.274031	-3.669425	2.907801	8.993620	1.000000	0.000000	0.000000	0.000000	
0.226485	-0.300000	-1.724095	0.800503	-1.496008	-0.617970	-0.087128	1.335371	-1.188609	1.103962	0.331656	-0.152438	-1.687263	0.892315	-1.403500	-0.543243	0.075133	1.422003	-1.091132	1.194835	-1.663392	-1.351910	-1.201985	-1.477278	-1.616863	-1.663392	-1.411363	-1.295042	-1.624618	-1.535438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130982	0.285932	-4.229708	1.403179	-0.012022	-0.303237	-3.327472	4.698873	10.096002	1.000000	0.000000	0.000000	0.000000	
0.239239	-0.291081	-1.711341	0.813257	-1.483255	-0.605217	-0.074375	1.348124	-1.175855	1.116715	0.331656	-0.152438	-1.687263	0.892315	-1.403500	-0.543243	0.075133	1.422003	-1.091132	1.194835	-1.663392	-1.351910	-1.201985	-1.477278	-1.616863	-1.663392	-1.411363	-1.295042	-1.624618	-1.535438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152288	0.287487	-4.236196	1.045783	0.028015	-0.342119	-2.528783	3.766273	7.806347	1.000000	0.000000	0.000000	0.000000	
0.258403	-0.271917	-1.692177	0.832421	-1.464091	-0.586052	-0.055211	1.367288	-1.156691	1.135880	0.295760	-0.183952	-1.719463	0.856359	-1.441122	-0.581865	0.041085	1.389287	-1.127907	1.157394	-1.438504	-1.143824	-0.911182	-1.070154	-1.139947	-1.178720	-1.305381	-0.895672	-1.329938	-1.050767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165998	0.289771	-4.244208	0.662732	0.015853	-0.415445	-2.723673	4.280398	9.086880	1.000000	0.000000	0.000000	0.000000	
0.283298	-0.247021	-1.667281	0.857317	-1.439195	-0.561157	-0.030315	1.392184	-1.131795	1.160775	0.269012	-0.208317	-1.736942	0.836669	-1.463629	-0.605796	0.015387	1.373869	-1.147990	1.136008	-0.756087	-0.906012	-0.407124	-0.694049	-0.740578	-0.849144	-1.024918	-0.457530	-0.825880	-0.899550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165998	0.289771	-4.244208	0.662732	0.015853	-0.415445	-2.723673	4.280398	9.086880	1.000000	0.000000	0.000000	0.000000	
0.313044	-0.217275	-1.637536	0.887062	-1.409449	-0.531411	-0.000569	1.421930	-1.102050	1.190521	0.269012	-0.208317	-1.736942	0.836669	-1.463629	-0.605796	0.015387	1.373869	-1.147990	1.136008	-0.756087	-0.906012	-0.407124	-0.694049	-0.740578	-0.849144	-1.024918	-0.457530	-0.825880	-0.899550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.171938	0.291455	-4.252202	0.265566	0.012302	-0.385351	-2.861171	4.441811	8.496233	1.000000	0.000000	0.000000	0.000000	
0.346586	-0.183733	-1.603994	0.920604	-1.375907	-0.497869	0.032973	1.455472	-1.068508	1.224063	0.261560	-0.225199	-1.737759	0.830974	-1.470203	-0.615126	-0.002495	1.373899	-1.156381	1.128435	-0.228765	-0.622964	0.015509	-0.158972	-0.093057	-0.174482	-0.615209	0.170604	-0.252029	-0.224887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169196	0.291612	-4.260851	-0.182466	-0.104877	-0.430270	-2.734433	3.240190	8.303734	1.000000	0.000000	0.000000	0.000000	
0.382736	-0.147584	-1.567844	0.956754	-1.339758	-0.461720	0.069122	1.491621	-1.032358	1.260212	0.261560	-0.225199	-1.737759	0.830974	-1.470203	-0.615126	-0.002495	1.373899	-1.156381	1.128435	-0.228765	-0.622964	0.015509	-0.158972	-0.093057	-0.174482	-0.615209	0.170604	-0.252029	-0.224887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158283	0.289870	-4.270808	-0.520422	-0.206787	-0.466667	-2.883889	5.192674	8.798730	1.000000	0.000000	0.000000	0.000000	
0.420212	-0.110107	-1.530367	0.994230	-1.302281	-0.424243	0.106599	1.529098	-0.994882	1.297689	0.263196	-0.235479	-1.728672	0.832004	-1.468264	-0.614399	-0.011654	1.384107	-1.156260	1.130040	0.174482	-0.368350	0.364473	0.065915	0.069793	0.081425	-0.267539	0.577728	0.069793	0.054283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158283	0.289870	-4.270808	-0.520422	-0.206787	-0.466667	-2.883889	5.192674	8.798730	1.000000	0.000000	0.000000	0.000000	
0.457689	-0.072631	-1.492891	1.031707	-1.264805	-0.386767	0.144075	1.566574	-0.957405	1.335165	0.280765	-0.234378	-1.700652	0.850906	-1.450149	-0.597708	-0.009028	1.412521	-1.139084	1.148003	0.833634	0.098227	1.182598	0.922814	0.639766	0.876286	0.168019	1.310551	1.217494	0.709559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139088	0.286638	-4.280378	-1.016657	-0.323611	-0.389346	-3.046496	4.383224	11.146971	1.000000	0.000000	0.000000	0.000000	
0.493837	-0.036483	-1.456743	1.067855	-1.228657	-0.350618	0.180224	1.602722	-0.921257	1.371314	0.280765	-0.234378	-1.700652	0.850906	-1.450149	-0.597708	-0.009028	1.412521	-1.139084	1.148003	0.833634	0.098227	1.182598	0.922814	0.639766	0.876286	0.168019	1.310551	1.217494	0.709559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110397	0.281670	-4.288060	-1.500553	-0.344650	-0.286282	-2.068461	1.364228	10.375782	1.000000	0.000000	0.000000	0.000000	
0.527376	-0.002943	-1.423204	1.101394	-1.195117	-0.317079	0.213763	1.636262	-0.887718	1.404853	0.316358	-0.220817	-1.654335	0.888226	-1.413648	-0.561963	0.005461	1.462897	-1.100856	1.186565	1.678901	0.659153	1.946440	1.601354	1.473400	1.709920	0.629426	1.787467	1.845628	1.434627	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074446	0.275223	-4.293912	-1.810634	-0.290411	-0.269504	-2.299220	-0.131521	9.333181	1.000000	0.000000	0.000000	0.000000	
0.557119	0.026799	-1.393461	1.131137	-1.165375	-0.287336	0.243506	1.666004	-0.857975	1.434596	0.358616	-0.200774	-1.606777	0.925454	-1.374238	-0.519888	0.025817	1.510243	-1.064233	1.225430	1.717675	0.818125	1.799100	1.341570	1.372589	1.589722	0.865946	1.768081	1.411363	1.430749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074446	0.275223	-4.293912	-1.810634	-0.290411	-0.269504	-2.299220	-0.131521	9.333181	1.000000	0.000000	0.000000	0.000000	
0.582011	0.051692	-1.368569	1.156029	-1.140482	-0.262444	0.268398	1.690897	-0.833083	1.459488	0.358616	-0.200774	-1.606777	0.925454	-1.374238	-0.519888	0.025817	1.510243	-1.064233	1.225430	1.717675	0.818125	1.799100	1.341570	1.372589	1.589722	0.865946	1.768081	1.411363	1.430749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036587	0.270182	-4.299949	-1.914497	-0.199774	-0.235060	-2.844432	1.243468	11.718488	1.000000	0.000000	0.000000	0.000000	
0.601171	0.070851	-1.349409	1.175189	-1.121323	-0.243284	0.287558	1.710056	-0.813923	1.478648	0.408567	-0.170755	-1.547465	0.974073	-1.322560	-0.469936	0.056220	1.566162	-1.017644	1.274866	2.004600	1.262730	2.237242	2.012355	1.888279	2.047251	1.323475	1.958072	2.039496	1.989091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004207	0.265940	-4.301513	-2.040820	-0.099551	-0.012243	-1.828137	-1.059339	9.005576	1.000000	0.000000	0.000000	0.000000	
0.613919	0.083600	-1.336660	1.187938	-1.108574	-0.230536	0.300000	1.722805	-0.801174	1.491396	0.456459	-0.140533	-1.500483	1.015876	-1.278394	-0.422348	0.087997	1.613751	-0.972418	1.320668	1.954194	1.269192	1.655637	1.752571	1.744816	1.989091	1.274362	1.574212	1.640127	1.698288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004207	0.265940	-4.301513	-2.040820	-0.099551	-0.012243	-1.828137	-1.059339	9.005576	1.000000	0.000000	0.000000	0.000000	
0.619805	0.089486	-1.330774	1.193824	-1.102688	-0.224650	0.300000	1.728691	-0.795288	1.497282	0.456459	-0.140533	-1.500483	1.015876	-1.278394	-0.422348	0.087997	1.613751	-0.972418	1.320668	1.954194	1.269192	1.655637	1.752571	1.744816	1.989091	1.274362	1.574212	1.640127	1.698288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.041741	0.264533	-4.300715	-1.816848	-0.028178	0.093219	-2.926932	-0.047826	8.025149	1.000000	0.000000	0.000000	0.000000	
0.618620	0.088301	-1.331960	1.192638	-1.103873	-0.225835	0.300000	1.727506	-0.796474	1.496097	0.505471	-0.103830	-1.450228	1.063677	-1.229563	-0.372124	0.122590	1.660400	-0.924951	1.369407	1.938685	1.500542	1.706043	1.989091	1.764203	2.074393	1.505712	1.651760	1.752571	1.721552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.076839	0.265358	-4.296044	-1.740504	0.080213	0.324292	-2.069656	-4.177573	8.919489	1.000000	0.000000	0.000000	0.000000	
0.610406	0.080086	-1.340174	1.184424	-1.112088	-0.234050	0.296792	1.719291	-0.804688	1.487882	0.549182	-0.068711	-1.412394	1.103632	-1.187518	-0.326171	0.158365	1.696357	-0.885601	1.409696	1.655637	1.314428	1.178720	1.465646	1.341570	1.516052	1.293749	0.996484	1.415240	1.465646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.104752	0.269392	-4.289896	-1.308895	0.173690	0.308224	-2.197590	-3.521166	7.864933	1.000000	0.000000	0.000000	0.000000	
0.595453	0.065133	-1.355127	1.169471	-1.127041	-0.249002	0.281839	1.704338	-0.819641	1.472930	0.549182	-0.068711	-1.412394	1.103632	-1.187518	-0.326171	0.158365	1.696357	-0.885601	1.409696	1.655637	1.314428	1.178720	1.465646	1.341570	1.516052	1.293749	0.996484	1.415240	1.465646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124411	0.274527	-4.283691	-0.961974	0.229083	0.356605	-2.220307	-3.796164	9.178944	1.000000	0.000000	0.000000	0.000000	
0.574291	0.043972	-1.376289	1.148309	-1.148202	-0.270164	0.260678	1.683177	-0.840802	1.451768	0.581988	-0.039015	-1.388796	1.133227	-1.158468	-0.294940	0.185850	1.720318	-0.855521	1.439624	1.105050	1.165796	0.860776	1.264023	1.132192	1.252390	1.158041	0.853021	1.097296	1.155456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.124411	0.274527	-4.283691	-0.961974	0.229083	0.356605	-2.220307	-3.796164	9.178944	1.000000	0.000000	0.000000	0.000000	
0.547671	0.017352	-1.402909	1.121689	-1.174822	-0.296784	0.234058	1.656557	-0.867423	1.425148	0.602769	-0.015064	-1.377437	1.153553	-1.139778	-0.273342	0.208448	1.731950	-0.837467	1.458314	0.779351	0.899550	0.286925	0.725068	0.721191	0.744455	0.894380	0.325699	0.721191	0.728945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.136372	0.280838	-4.276156	-0.537821	0.276665	0.409602	-2.685412	-3.932467	8.096888	1.000000	0.000000	0.000000	0.000000	
0.516535	-0.013784	-1.434045	1.090553	-1.205958	-0.327920	0.202922	1.625421	-0.898559	1.394012	0.602769	-0.015064	-1.377437	1.153553	-1.139778	-0.273342	0.208448	1.731950	-0.837467	1.458314	0.779351	0.899550	0.286925	0.725068	0.721191	0.744455	0.894380	0.325699	0.721191	0.728945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.139352	0.286572	-4.268339	-0.055079	0.217365	0.398950	-3.130191	-4.855502	8.503407	1.000000	0.000000	0.000000	0.000000	
